date,hospitalizations
2020-09-02,34
2020-09-01,28
2020-08-31,32
2020-08-30,32
2020-08-29,37
2020-08-28,37
2020-08-27,44
2020-08-26,49
2020-08-25,32
2020-08-24,36
2020-08-23,36
2020-08-22,39
2020-08-21,48
2020-08-20,63
2020-08-19,53
2020-08-18,61
2020-08-17,56
2020-08-16,51
2020-08-15,54
2020-08-14,54
2020-08-13,63
2020-08-12,70
2020-08-11,75
2020-08-10,69
2020-08-09,58
2020-08-08,78
2020-08-07,78
2020-08-06,83
2020-08-05,99
2020-08-04,116
2020-08-03,173
2020-08-02,136
2020-08-01,88
2020-07-31,163
2020-07-30,177
2020-07-29,144
2020-07-28,154
2020-07-27,195
2020-07-26,131
2020-07-25,162
2020-07-24,185
2020-07-23,245
2020-07-22,226
2020-07-21,239
2020-07-20,255
2020-07-19,253
2020-07-18,241
2020-07-17,239
2020-07-16,302
2020-07-15,326
2020-07-14,365
2020-07-13,385
2020-07-12,255
2020-07-11,269
2020-07-10,302
2020-07-09,270
2020-07-08,282
2020-07-07,299
2020-07-06,323
2020-07-05,299
2020-07-04,277
2020-07-03,288
2020-07-02,298
2020-07-01,315
2020-06-30,323
2020-06-29,291
2020-06-28,232
2020-06-27,248
2020-06-26,265
2020-06-25,264
2020-06-24,242
2020-06-23,242
2020-06-22,256
2020-06-21,205
2020-06-20,180
2020-06-19,226
2020-06-18,186
2020-06-17,173
2020-06-16,179
2020-06-15,190
2020-06-14,136
2020-06-13,144
2020-06-12,136
2020-06-11,134
2020-06-10,122
2020-06-09,136
2020-06-08,138
2020-06-07,110
2020-06-06,101
2020-06-05,107
2020-06-04,94
2020-06-03,107
2020-06-02,109
2020-06-01,111
2020-05-31,68
2020-05-30,72
2020-05-29,74
2020-05-28,73
2020-05-27,78
2020-05-26,76
2020-05-25,74
2020-05-24,61
2020-05-23,65
2020-05-22,75
2020-05-21,65
2020-05-20,62
2020-05-19,51
2020-05-18,69
2020-05-17,46
2020-05-16,50
2020-05-15,53
2020-05-14,72
2020-05-13,53
2020-05-12,59
2020-05-11,52
2020-05-10,37
2020-05-09,43
2020-05-08,62
2020-05-07,49
2020-05-06,57
2020-05-05,60
2020-05-04,52
2020-05-03,57
2020-05-02,47
2020-05-01,53
2020-04-30,57
2020-04-29,63
2020-04-28,51
2020-04-27,62
2020-04-26,44
2020-04-25,47
2020-04-24,54
2020-04-23,46
2020-04-22,45
2020-04-21,31
2020-04-20,69
2020-04-19,47
2020-04-18,50
2020-04-17,31
2020-04-16,47
2020-04-15,43
2020-04-14,49
2020-04-13,51
2020-04-12,38
2020-04-11,42
2020-04-10,46
2020-04-09,45
2020-04-08,53
2020-04-07,36
2020-04-06,58
2020-04-05,47
2020-04-04,44
2020-04-03,52
2020-04-02,35
2020-04-01,48
2020-03-31,56
2020-03-30,50
2020-03-29,41
2020-03-28,45
2020-03-27,40
2020-03-26,39
2020-03-25,46
2020-03-24,30
2020-03-23,44
2020-03-22,17
2020-03-21,19
2020-03-20,21
2020-03-19,18
2020-03-18,12
2020-03-17,13
2020-03-16,6
2020-03-15,10
2020-03-14,4
2020-03-13,6
2020-03-12,5
2020-03-11,3
2020-03-09,3
2020-03-08,1
2020-03-06,1
2020-03-05,1
2020-03-04,1
2020-03-03,1
2020-02-28,1
2020-02-21,1
2020-01-30,1
2020-01-19,1
2020-01-04,1
2020-01-03,2
2020-01-02,1
