date,hospitalizations
2021-05-09,35
2021-05-08,36
2021-05-07,52
2021-05-06,50
2021-05-05,48
2021-05-04,74
2021-05-03,57
2021-05-02,40
2021-05-01,51
2021-04-30,68
2021-04-29,42
2021-04-28,38
2021-04-27,65
2021-04-26,60
2021-04-25,52
2021-04-24,48
2021-04-23,52
2021-04-22,55
2021-04-21,50
2021-04-20,60
2021-04-19,64
2021-04-18,32
2021-04-17,47
2021-04-16,49
2021-04-15,45
2021-04-14,56
2021-04-13,52
2021-04-12,51
2021-04-11,46
2021-04-10,52
2021-04-09,51
2021-04-08,47
2021-04-07,50
2021-04-06,48
2021-04-05,41
2021-04-04,39
2021-04-03,30
2021-04-02,38
2021-04-01,37
2021-03-31,48
2021-03-30,38
2021-03-29,50
2021-03-28,39
2021-03-27,43
2021-03-26,33
2021-03-25,39
2021-03-24,28
2021-03-23,43
2021-03-22,44
2021-03-21,45
2021-03-20,40
2021-03-19,44
2021-03-18,44
2021-03-17,45
2021-03-16,59
2021-03-15,63
2021-03-14,39
2021-03-13,45
2021-03-12,58
2021-03-11,35
2021-03-10,65
2021-03-09,74
2021-03-08,68
2021-03-07,52
2021-03-06,59
2021-03-05,65
2021-03-04,62
2021-03-03,63
2021-03-02,61
2021-03-01,69
2021-02-28,78
2021-02-27,67
2021-02-26,94
2021-02-25,99
2021-02-24,86
2021-02-23,100
2021-02-22,96
2021-02-21,95
2021-02-20,90
2021-02-19,105
2021-02-18,119
2021-02-17,112
2021-02-16,131
2021-02-15,137
2021-02-14,104
2021-02-13,126
2021-02-12,153
2021-02-11,166
2021-02-10,189
2021-02-09,174
2021-02-08,198
2021-02-07,148
2021-02-06,159
2021-02-05,201
2021-02-04,208
2021-02-03,251
2021-02-02,241
2021-02-01,284
2021-01-31,216
2021-01-30,255
2021-01-29,315
2021-01-28,265
2021-01-27,346
2021-01-26,351
2021-01-25,376
2021-01-24,310
2021-01-23,343
2021-01-22,357
2021-01-21,424
2021-01-20,412
2021-01-19,462
2021-01-18,439
2021-01-17,371
2021-01-16,420
2021-01-15,439
2021-01-14,461
2021-01-13,480
2021-01-12,478
2021-01-11,470
2021-01-10,444
2021-01-09,464
2021-01-08,577
2021-01-07,529
2021-01-06,504
2021-01-05,541
2021-01-04,552
2021-01-03,472
2021-01-02,506
2021-01-01,521
2020-12-31,482
2020-12-30,461
2020-12-29,489
2020-12-28,494
2020-12-27,463
2020-12-26,455
2020-12-25,415
2020-12-24,418
2020-12-23,465
2020-12-22,452
2020-12-21,512
2020-12-20,429
2020-12-19,415
2020-12-18,399
2020-12-17,433
2020-12-16,403
2020-12-15,428
2020-12-14,460
2020-12-13,323
2020-12-12,329
2020-12-11,336
2020-12-10,316
2020-12-09,403
2020-12-08,395
2020-12-07,467
2020-12-06,342
2020-12-05,323
2020-12-04,345
2020-12-03,315
2020-12-02,371
2020-12-01,354
2020-11-30,336
2020-11-29,293
2020-11-28,316
2020-11-27,295
2020-11-26,222
2020-11-25,279
2020-11-24,274
2020-11-23,300
2020-11-22,226
2020-11-21,228
2020-11-20,223
2020-11-19,235
2020-11-18,202
2020-11-17,224
2020-11-16,193
2020-11-15,147
2020-11-14,184
2020-11-13,181
2020-11-12,137
2020-11-11,151
2020-11-10,145
2020-11-09,134
2020-11-08,112
2020-11-07,100
2020-11-06,134
2020-11-05,144
2020-11-04,110
2020-11-03,99
2020-11-02,107
2020-11-01,87
2020-10-31,94
2020-10-30,101
2020-10-29,89
2020-10-28,93
2020-10-27,89
2020-10-26,84
2020-10-25,69
2020-10-24,70
2020-10-23,77
2020-10-22,77
2020-10-21,78
2020-10-20,77
2020-10-19,79
2020-10-18,51
2020-10-17,58
2020-10-16,64
2020-10-15,59
2020-10-14,57
2020-10-13,58
2020-10-12,67
2020-10-11,57
2020-10-10,52
2020-10-09,54
2020-10-08,46
2020-10-07,55
2020-10-06,46
2020-10-05,54
2020-10-04,42
2020-10-03,43
2020-10-02,45
2020-10-01,36
2020-09-30,40
2020-09-29,31
2020-09-28,48
2020-09-27,44
2020-09-26,38
2020-09-25,31
2020-09-24,37
2020-09-23,26
2020-09-22,31
2020-09-21,39
2020-09-20,31
2020-09-19,22
2020-09-18,23
2020-09-17,33
2020-09-16,28
2020-09-15,26
2020-09-14,32
2020-09-13,18
2020-09-12,20
2020-09-11,26
2020-09-10,25
2020-09-09,25
2020-09-08,31
2020-09-07,30
2020-09-06,36
2020-09-05,27
2020-09-04,31
2020-09-03,35
2020-09-02,35
2020-09-01,31
2020-08-31,34
2020-08-30,34
2020-08-29,38
2020-08-28,41
2020-08-27,47
2020-08-26,51
2020-08-25,37
2020-08-24,40
2020-08-23,40
2020-08-22,62
2020-08-21,70
2020-08-20,95
2020-08-19,90
2020-08-18,97
2020-08-17,90
2020-08-16,71
2020-08-15,68
2020-08-14,80
2020-08-13,80
2020-08-12,91
2020-08-11,88
2020-08-10,96
2020-08-09,67
2020-08-08,84
2020-08-07,106
2020-08-06,112
2020-08-05,120
2020-08-04,137
2020-08-03,206
2020-08-02,145
2020-08-01,97
2020-07-31,191
2020-07-30,199
2020-07-29,168
2020-07-28,199
2020-07-27,239
2020-07-26,150
2020-07-25,188
2020-07-24,237
2020-07-23,284
2020-07-22,265
2020-07-21,291
2020-07-20,300
2020-07-19,272
2020-07-18,262
2020-07-17,270
2020-07-16,353
2020-07-15,403
2020-07-14,413
2020-07-13,430
2020-07-12,273
2020-07-11,315
2020-07-10,326
2020-07-09,279
2020-07-08,284
2020-07-07,301
2020-07-06,326
2020-07-05,300
2020-07-04,281
2020-07-03,289
2020-07-02,300
2020-07-01,315
2020-06-30,321
2020-06-29,293
2020-06-28,234
2020-06-27,247
2020-06-26,269
2020-06-25,265
2020-06-24,241
2020-06-23,243
2020-06-22,256
2020-06-21,204
2020-06-20,182
2020-06-19,226
2020-06-18,186
2020-06-17,174
2020-06-16,179
2020-06-15,190
2020-06-14,136
2020-06-13,143
2020-06-12,134
2020-06-11,134
2020-06-10,124
2020-06-09,137
2020-06-08,138
2020-06-07,111
2020-06-06,101
2020-06-05,106
2020-06-04,95
2020-06-03,107
2020-06-02,108
2020-06-01,111
2020-05-31,68
2020-05-30,71
2020-05-29,75
2020-05-28,73
2020-05-27,78
2020-05-26,76
2020-05-25,74
2020-05-24,61
2020-05-23,65
2020-05-22,75
2020-05-21,67
2020-05-20,62
2020-05-19,50
2020-05-18,70
2020-05-17,46
2020-05-16,51
2020-05-15,54
2020-05-14,73
2020-05-13,53
2020-05-12,59
2020-05-11,52
2020-05-10,36
2020-05-09,43
2020-05-08,62
2020-05-07,50
2020-05-06,56
2020-05-05,60
2020-05-04,54
2020-05-03,58
2020-05-02,47
2020-05-01,54
2020-04-30,58
2020-04-29,63
2020-04-28,52
2020-04-27,62
2020-04-26,44
2020-04-25,47
2020-04-24,54
2020-04-23,47
2020-04-22,45
2020-04-21,31
2020-04-20,70
2020-04-19,47
2020-04-18,50
2020-04-17,31
2020-04-16,47
2020-04-15,43
2020-04-14,50
2020-04-13,51
2020-04-12,38
2020-04-11,42
2020-04-10,46
2020-04-09,45
2020-04-08,54
2020-04-07,35
2020-04-06,58
2020-04-05,47
2020-04-04,44
2020-04-03,52
2020-04-02,35
2020-04-01,48
2020-03-31,56
2020-03-30,50
2020-03-29,41
2020-03-28,45
2020-03-27,40
2020-03-26,39
2020-03-25,46
2020-03-24,30
2020-03-23,45
2020-03-22,17
2020-03-21,19
2020-03-20,21
2020-03-19,18
2020-03-18,12
2020-03-17,13
2020-03-16,6
2020-03-15,10
2020-03-14,4
2020-03-13,6
2020-03-12,5
2020-03-11,3
2020-03-09,3
2020-03-08,1
2020-03-06,1
2020-03-05,1
2020-03-04,1
2020-03-03,1
2020-02-28,1
2020-02-27,1
2020-02-21,1
2020-01-30,1
2020-01-19,1
2020-01-06,1
2020-01-04,2
2020-01-03,2
2020-01-02,1
