date,hospitalizations
2020-11-08,112
2020-11-07,100
2020-11-06,134
2020-11-05,144
2020-11-04,110
2020-11-03,99
2020-11-02,107
2020-11-01,87
2020-10-31,94
2020-10-30,101
2020-10-29,89
2020-10-28,94
2020-10-27,89
2020-10-26,84
2020-10-25,69
2020-10-24,71
2020-10-23,77
2020-10-22,77
2020-10-21,78
2020-10-20,77
2020-10-19,78
2020-10-18,51
2020-10-17,58
2020-10-16,64
2020-10-15,59
2020-10-14,58
2020-10-13,58
2020-10-12,67
2020-10-11,57
2020-10-10,52
2020-10-09,54
2020-10-08,46
2020-10-07,55
2020-10-06,46
2020-10-05,55
2020-10-04,42
2020-10-03,44
2020-10-02,45
2020-10-01,36
2020-09-30,40
2020-09-29,31
2020-09-28,48
2020-09-27,44
2020-09-26,38
2020-09-25,31
2020-09-24,37
2020-09-23,26
2020-09-22,31
2020-09-21,39
2020-09-20,31
2020-09-19,22
2020-09-18,23
2020-09-17,33
2020-09-16,28
2020-09-15,26
2020-09-14,32
2020-09-13,18
2020-09-12,20
2020-09-11,26
2020-09-10,25
2020-09-09,25
2020-09-08,31
2020-09-07,31
2020-09-06,36
2020-09-05,27
2020-09-04,31
2020-09-03,35
2020-09-02,35
2020-09-01,31
2020-08-31,34
2020-08-30,34
2020-08-29,38
2020-08-28,41
2020-08-27,47
2020-08-26,51
2020-08-25,37
2020-08-24,41
2020-08-23,41
2020-08-22,66
2020-08-21,74
2020-08-20,100
2020-08-19,101
2020-08-18,106
2020-08-17,101
2020-08-16,83
2020-08-15,77
2020-08-14,93
2020-08-13,107
2020-08-12,125
2020-08-11,121
2020-08-10,131
2020-08-09,77
2020-08-08,101
2020-08-07,139
2020-08-06,137
2020-08-05,157
2020-08-04,187
2020-08-03,217
2020-08-02,145
2020-08-01,97
2020-07-31,197
2020-07-30,220
2020-07-29,193
2020-07-28,252
2020-07-27,280
2020-07-26,174
2020-07-25,219
2020-07-24,275
2020-07-23,306
2020-07-22,282
2020-07-21,303
2020-07-20,324
2020-07-19,274
2020-07-18,286
2020-07-17,308
2020-07-16,373
2020-07-15,449
2020-07-14,435
2020-07-13,465
2020-07-12,288
2020-07-11,344
2020-07-10,340
2020-07-09,291
2020-07-08,285
2020-07-07,301
2020-07-06,327
2020-07-05,300
2020-07-04,281
2020-07-03,289
2020-07-02,299
2020-07-01,315
2020-06-30,321
2020-06-29,293
2020-06-28,233
2020-06-27,247
2020-06-26,269
2020-06-25,266
2020-06-24,241
2020-06-23,243
2020-06-22,256
2020-06-21,205
2020-06-20,182
2020-06-19,226
2020-06-18,186
2020-06-17,174
2020-06-16,179
2020-06-15,190
2020-06-14,136
2020-06-13,144
2020-06-12,134
2020-06-11,133
2020-06-10,124
2020-06-09,137
2020-06-08,138
2020-06-07,111
2020-06-06,101
2020-06-05,106
2020-06-04,94
2020-06-03,107
2020-06-02,108
2020-06-01,111
2020-05-31,68
2020-05-30,71
2020-05-29,75
2020-05-28,74
2020-05-27,78
2020-05-26,76
2020-05-25,74
2020-05-24,61
2020-05-23,65
2020-05-22,75
2020-05-21,66
2020-05-20,62
2020-05-19,50
2020-05-18,70
2020-05-17,46
2020-05-16,51
2020-05-15,54
2020-05-14,72
2020-05-13,53
2020-05-12,59
2020-05-11,52
2020-05-10,36
2020-05-09,43
2020-05-08,62
2020-05-07,50
2020-05-06,55
2020-05-05,60
2020-05-04,54
2020-05-03,58
2020-05-02,47
2020-05-01,54
2020-04-30,57
2020-04-29,63
2020-04-28,52
2020-04-27,62
2020-04-26,44
2020-04-25,47
2020-04-24,54
2020-04-23,47
2020-04-22,45
2020-04-21,31
2020-04-20,70
2020-04-19,47
2020-04-18,50
2020-04-17,31
2020-04-16,47
2020-04-15,43
2020-04-14,50
2020-04-13,51
2020-04-12,38
2020-04-11,42
2020-04-10,46
2020-04-09,45
2020-04-08,54
2020-04-07,36
2020-04-06,58
2020-04-05,47
2020-04-04,44
2020-04-03,52
2020-04-02,35
2020-04-01,48
2020-03-31,56
2020-03-30,50
2020-03-29,41
2020-03-28,45
2020-03-27,40
2020-03-26,39
2020-03-25,46
2020-03-24,30
2020-03-23,45
2020-03-22,17
2020-03-21,19
2020-03-20,21
2020-03-19,18
2020-03-18,12
2020-03-17,13
2020-03-16,6
2020-03-15,10
2020-03-14,4
2020-03-13,6
2020-03-12,5
2020-03-11,3
2020-03-09,3
2020-03-08,1
2020-03-06,1
2020-03-05,1
2020-03-04,1
2020-03-03,1
2020-02-28,1
2020-02-21,1
2020-01-30,1
2020-01-19,1
2020-01-06,1
2020-01-04,2
2020-01-03,2
2020-01-02,1
